PdfFileName,FileSize,SentenceNums,Status,OpenFileTS, StartCheckTS, EndCheckTS, CheckTime(ms), TotalTime(ms), 
Proximity Neighbor Selection in Blockchain Networks.pdf,631.867 KB,368,Pass,1594461050762.108,1594461050772.101,1594461051234.105,462.0037078857422,471.9970226287842
Puncturable Signatures and Applications in Proof-of-Stake Blockchain Protocols.pdf,3.469 MB,918,Pass,1594461051284.4875,1594461051341.498,1594461051898.4956,556.997537612915,614.0081882476807
Punishment not Reward- Disincentivising Blockchain Application Misbehaviour.pdf,65.629 KB,223,Pass,1594461052005.4336,1594461052008.4973,1594461052083.517,75.01983642578125,78.08351516723633
Remote Configuration of Integrated Circuit Features and Firmware Management via Smart Contract.pdf,678.056 KB,415,Pass,1594461052118.8486,1594461052129.8862,1594461052284.8564,154.9704074859619,166.00799560546875
Reputation-based Byzantine Fault-Tolerance for Consortium Blockchain.pdf,407.199 KB,395,Pass,1594461052336.8718,1594461052344.8901,1594461052690.9385,346.04835510253906,354.0666103363037
Research on Government Information Sharing Model Using Blockchain Technology.pdf,260.737 KB,152,Pass,1594461052736.7295,1594461052742.5574,1594461052827.5613,85.00409126281738,90.83199501037598
Research on Modify Protection of Metrology Electronic Certificate Based on Blockchain Technology.pdf,125.061 KB,194,Pass,1594461052941.2998,1594461052944.3643,1594461053282.3848,338.02056312561035,341.08495712280273
Review of Blockchain Technology Vulnerabilities and Blockchain-System Attacks.pdf,181.047 KB,295,Pass,1594461053345.2,1594461053350.2107,1594461053626.2466,276.03602409362793,281.04662895202637
RobustPay- Robust Payment Routing Protocol in Blockchain-based Payment Channel Networks.pdf,146.847 KB,275,Pass,1594461053646.2263,1594461053650.2107,1594461053831.3323,181.1215877532959,185.1058006286621
RSP Consensus Algorithm for Blockchain.pdf,324.270 KB,160,Pass,1594461053894.872,1594461053901.912,1594461054001.8962,99.98393058776855,107.0241928100586
Scalable Blockchain-based Architecture for Massive IoT Reconfiguration .pdf,235.304 KB,199,Pass,1594461054034.2173,1594461054040.2522,1594461054206.2544,166.0022735595703,172.03712463378906
Scalable distributed random number generation based on homomorphic encryption.pdf,252.302 KB,399,Pass,1594461054222.2522,1594461054227.2256,1594461054477.2256,250.0,254.9734115600586
Scalable Privacy-Preserving Query Processing over Ethereum Blockchain.pdf,204.358 KB,391,Pass,1594461054509.7917,1594461054513.7896,1594461054807.788,293.99847984313965,297.99628257751465
Scaling Blockchains- A Comprehensive Survey.pdf,950.446 KB,1271,Pass,1594461054898.2795,1594461054911.305,1594461055339.3052,428.00021171569824,441.0257339477539
Section-Blockchain- A Storage Reduced Blockchain Protocol| the Foundation of an Autotrophic Decentralized Storage Architecture.pdf,1.949 MB,44,Pass,1594461055414.4734,1594461055438.513,1594461058883.3306,3444.817543029785,3468.8572883605957
Security Management and Visualization in a Blockchain-based Collaborative Defense.pdf,135.358 KB,239,Pass,1594461058956.314,1594461058960.3804,1594461059280.3882,320.0078010559082,324.07402992248535
Segment Blockchain A Size Reduced Storage.pdf,5.730 MB,532,Pass,1594461059330.6067,1594461059396.6467,1594461059606.617,209.97023582458496,276.01027488708496
Simulating a Blockchain Network with SimBlock.pdf,122.678 KB,117,Pass,1594461059624.6165,1594461059628.6545,1594461059881.616,252.9613971710205,256.9994926452637
Smart Blockchain Badges for Data Science Education.pdf,244.252 KB,192,Pass,1594461059901.6252,1594461059908.6182,1594461060109.6519,201.0335922241211,208.02664756774902
Smart Contract Defense through Bytecode Rewriting.pdf,142.005 KB,318,Pass,1594461060131.6877,1594461060135.618,1594461060323.617,187.99901008605957,191.92934036254883
Smart Contract-based Secured Business-to-Consumer Supply Chain Systems.pdf,448.597 KB,334,Pass,1594461060352.6194,1594461060360.8755,1594461060644.8757,284.0001583099365,292.25635528564453
SSP- Self-Sovereign Privacy for Internet of Things using Blockchain and MPC.pdf,363.832 KB,374,Pass,1594461060696.8804,1594461060706.875,1594461060887.9143,181.03933334350586,191.03407859802246
Tackling Data Inefficiency- Compressing the Bitcoin Blockchain.pdf,267.129 KB,445,Pass,1594461060917.8794,1594461060923.907,1594461062494.914,1571.0070133209229,1577.0347118377686
Teaching Blockchain for Business.pdf,210.464 KB,242,Pass,1594461062524.8806,1594461062528.9075,1594461062680.8801,151.97253227233887,155.99942207336426
TendrilStaller Block Delay Attack in Bitcoin.pdf,7.174 MB,694,Pass,1594461062695.8882,1594461062779.9075,1594461063276.6458,496.7381954193115,580.7573795318604
The Design of a Mobile Number Portability System on a Permissioned Private Blockchain Platform.pdf,148.728 KB,195,Pass,1594461063324.946,1594461063329.911,1594461063485.91,155.99894523620605,160.963773727417
Token-based Sharing Control for IPFS.pdf,674.287 KB,411,Pass,1594461063514.9138,1594461063524.949,1594461063821.9404,296.99134826660156,307.02662467956543
Toward a Decentralized Marketplace for Self-Maintaining Machines.pdf,1.073 MB,476,Pass,1594461063894.965,1594461063914.9363,1594461064188.9702,274.0340232849121,294.0051555633545
Toward a Decentralized| Trust-Less Marketplace for Brokered IoT Data Trading Using Blockchain.pdf,444.651 KB,467,Pass,1594461064249.6523,1594461064257.6255,1594461064490.6602,233.03461074829102,241.00780487060547
Towards Application Portability on Blockchains.pdf,1.063 MB,224,Pass,1594461064552.6272,1594461064568.6245,1594461064765.6553,197.03078269958496,213.0281925201416
Towards Blockchain Interoperability Improving Video Games Data Exchange.pdf,119.441 KB,468,Pass,1594461064822.1296,1594461064825.276,1594461064990.312,165.03620147705078,168.182373046875
Towards Post-Quantum Blockchain- A Review on Blockchain Cryptography Resistant to Quantum Computing Attacks.pdf,4.230 MB,2206,Pass,1594461065048.2234,1594461065106.2112,1594461065519.2483,413.0370616912842,471.024751663208
Towards Secure and Decentralized Sharing of IoT Data.pdf,227.470 KB,596,Pass,1594461065549.2117,1594461065555.2107,1594461065891.2402,336.0295295715332,342.0283794403076
Traceability in Permissioned Blockchain.pdf,160.965 KB,577,Pass,1594461065933.4167,1594461065938.3003,1594461066244.3,305.999755859375,310.8832836151123
Trinity- A Byzantine Fault-Tolerant Distributed Publish-Subscribe System with Immutable Blockchain-based Persistence.pdf,246.999 KB,517,Pass,1594461066263.3293,1594461066270.3208,1594461066441.337,171.01597785949707,178.0076026916504
Trust access authentication in vehicular network based on blockchain.pdf,1.442 MB,460,Pass,1594461066496.3777,1594461066514.3347,1594461067939.3025,1424.9677658081055,1442.9247379302979
TrustChain- Trust Management in Blockchain and IoT Supported Supply Chains.pdf,639.101 KB,493,Pass,1594461067994.3018,1594461068003.3374,1594461068249.3013,245.96381187438965,254.99939918518066
Unleashing the Full Potential of Blockchain Technology for Security-Sensitive Business Applications.pdf,128.568 KB,614,Pass,1594461068288.3564,1594461068292.4077,1594461068559.3694,266.96157455444336,271.0127830505371
Why Blockchain Is Important for Software Developers| and Why Software Engineering Is Important for Blockchain Software (Keynote).pdf,97.194 KB,16,Pass,1594461068580.3672,1594461068585.391,1594461068639.0386,53.647518157958984,58.67147445678711
Will Blockchain Technology Become a Reality in Sensor Networks.pdf,273.725 KB,202,Pass,1594461068702.2683,1594461068707.2583,1594461068809.263,102.0047664642334,106.99462890625
Yugala- Blockchain based Encrypted Cloud Storage for IoT Data.pdf,737.701 KB,445,Pass,1594461068823.2976,1594461068835.2659,1594461068980.2273,144.96135711669922,156.92973136901855
zk-AuthFeed- How to Feed Authenticated Data into Smart Contract with Zero Knowledge.pdf,489.374 KB,529,Pass,1594461069002.2322,1594461069011.2585,1594461069528.2285,516.9699192047119,525.9964466094971
