PdfFileName,FileSize,SentenceNums,Status,OpenFileTS, StartCheckTS, EndCheckTS, CheckTime(ms), TotalTime(ms), 
Prototype of Blockchain in Dental care service application based on Hyperledger Composer in Hyperledger Fabric framework.pdf,742.100 KB,178,Pass,1594460756899.2058,1594460756913.2236,1594460757131.2036,217.97990798950195,231.99772834777832
Proximity Neighbor Selection in Blockchain Networks.pdf,631.867 KB,368,Pass,1594460757160.3054,1594460757171.3093,1594460757666.307,494.9977397918701,506.00147247314453
Puncturable Signatures and Applications in Proof-of-Stake Blockchain Protocols.pdf,3.469 MB,918,Pass,1594460757725.7844,1594460757775.7566,1594460758346.7563,570.9998607635498,620.9719181060791
Punishment not Reward- Disincentivising Blockchain Application Misbehaviour.pdf,65.629 KB,223,Pass,1594460758377.755,1594460758380.7551,1594460758484.774,104.0186882019043,107.01894760131836
Remote Configuration of Integrated Circuit Features and Firmware Management via Smart Contract.pdf,678.056 KB,415,Pass,1594460758503.1223,1594460758514.1545,1594460758739.1206,224.96628761291504,235.99839210510254
Reputation-based Byzantine Fault-Tolerance for Consortium Blockchain.pdf,407.199 KB,395,Pass,1594460758791.4731,1594460758799.4353,1594460759173.4854,374.0499019622803,382.01212882995605
Research on Government Information Sharing Model Using Blockchain Technology.pdf,260.737 KB,152,Pass,1594460759245.4932,1594460759251.5134,1594460759363.4866,111.97304725646973,117.99335479736328
Research on Modify Protection of Metrology Electronic Certificate Based on Blockchain Technology.pdf,125.061 KB,194,Pass,1594460759394.1704,1594460759399.1697,1594460759825.1404,425.97079277038574,430.9699535369873
Review of Blockchain Technology Vulnerabilities and Blockchain-System Attacks.pdf,181.047 KB,295,Pass,1594460759909.5261,1594460759913.4897,1594460760231.489,317.99912452697754,321.962833404541
RobustPay- Robust Payment Routing Protocol in Blockchain-based Payment Channel Networks.pdf,146.847 KB,275,Pass,1594460760257.4436,1594460760262.4521,1594460760475.766,213.31405639648438,218.3225154876709
RSP Consensus Algorithm for Blockchain.pdf,324.270 KB,160,Pass,1594460760520.7659,1594460760526.7253,1594460760685.7275,159.00230407714844,164.9618148803711
Scalable Blockchain-based Architecture for Massive IoT Reconfiguration .pdf,235.304 KB,199,Pass,1594460760734.727,1594460760740.7278,1594460760976.7292,236.00149154663086,242.00201034545898
Scalable distributed random number generation based on homomorphic encryption.pdf,252.302 KB,399,Pass,1594460761026.788,1594460761032.788,1594460761295.6663,262.8781795501709,268.8782215118408
Scalable Privacy-Preserving Query Processing over Ethereum Blockchain.pdf,204.358 KB,391,Pass,1594460761316.4521,1594460761322.4443,1594460761682.4443,359.9998950958252,365.99206924438477
Scaling Blockchains- A Comprehensive Survey.pdf,950.446 KB,1271,Pass,1594460761747.2742,1594460761761.2756,1594460762222.2993,461.02380752563477,475.0251770019531
Section-Blockchain- A Storage Reduced Blockchain Protocol| the Foundation of an Autotrophic Decentralized Storage Architecture.pdf,1.949 MB,44,Pass,1594460762258.3726,1594460762284.2744,1594460765742.1213,3457.8468799591064,3483.7486743927
Security Management and Visualization in a Blockchain-based Collaborative Defense.pdf,135.358 KB,239,Pass,1594460765767.7915,1594460765771.7903,1594460766129.7915,358.0012321472168,361.9999885559082
Segment Blockchain A Size Reduced Storage.pdf,5.730 MB,532,Pass,1594460766204.9568,1594460766284.9937,1594460766528.9668,243.9732551574707,324.01013374328613
Simulating a Blockchain Network with SimBlock.pdf,122.678 KB,117,Pass,1594460766579.964,1594460766583.5679,1594460766867.5764,284.0085029602051,287.6121997833252
Smart Blockchain Badges for Data Science Education.pdf,244.252 KB,192,Pass,1594460766892.575,1594460766897.5754,1594460767096.6055,199.03016090393066,204.03051376342773
Smart Contract Defense through Bytecode Rewriting.pdf,142.005 KB,318,Pass,1594460767116.088,1594460767120.0881,1594460767353.0862,232.99813270568848,236.9983196258545
Smart Contract-based Secured Business-to-Consumer Supply Chain Systems.pdf,448.597 KB,334,Pass,1594460767380.1016,1594460767389.0854,1594460767672.0854,282.99999237060547,291.98408126831055
SSP- Self-Sovereign Privacy for Internet of Things using Blockchain and MPC.pdf,363.832 KB,374,Pass,1594460767746.1804,1594460767753.164,1594460767987.152,233.98804664611816,240.97156524658203
Tackling Data Inefficiency- Compressing the Bitcoin Blockchain.pdf,267.129 KB,445,Pass,1594460768032.1436,1594460768038.1748,1594460769659.1506,1620.9757328033447,1627.007007598877
Teaching Blockchain for Business.pdf,210.464 KB,242,Pass,1594460769737.1619,1594460769742.7585,1594460769925.7588,183.0003261566162,188.5969638824463
TendrilStaller Block Delay Attack in Bitcoin.pdf,7.174 MB,694,Pass,1594460769940.51,1594460770026.5464,1594460770560.5186,533.9720249176025,620.0084686279297
The Design of a Mobile Number Portability System on a Permissioned Private Blockchain Platform.pdf,148.728 KB,195,Pass,1594460770612.9685,1594460770617.9292,1594460770825.9282,207.99899101257324,212.95976638793945
Token-based Sharing Control for IPFS.pdf,674.287 KB,411,Pass,1594460770898.0781,1594460770908.1016,1594460771223.7446,315.6430721282959,325.6664276123047
Toward a Decentralized Marketplace for Self-Maintaining Machines.pdf,1.073 MB,476,Pass,1594460771286.805,1594460771301.7188,1594460771594.8618,293.14303398132324,308.0568313598633
Toward a Decentralized| Trust-Less Marketplace for Brokered IoT Data Trading Using Blockchain.pdf,444.651 KB,467,Pass,1594460771647.294,1594460771655.3225,1594460771926.2944,270.97177505493164,279.00028228759766
Towards Application Portability on Blockchains.pdf,1.063 MB,224,Pass,1594460771969.7332,1594460771983.7588,1594460772214.7297,230.971097946167,244.9965476989746
Towards Blockchain Interoperability Improving Video Games Data Exchange.pdf,119.441 KB,468,Pass,1594460772234.7305,1594460772238.7307,1594460772449.7312,211.0004425048828,215.00062942504883
Towards Post-Quantum Blockchain- A Review on Blockchain Cryptography Resistant to Quantum Computing Attacks.pdf,4.230 MB,2206,Pass,1594460772467.5002,1594460772519.499,1594460772974.525,455.02591133117676,507.02476501464844
Towards Secure and Decentralized Sharing of IoT Data.pdf,227.470 KB,596,Pass,1594460773000.282,1594460773006.3113,1594460773387.3135,381.00218772888184,387.03131675720215
Traceability in Permissioned Blockchain.pdf,160.965 KB,577,Pass,1594460773406.6833,1594460773410.7136,1594460773740.2888,329.5750617980957,333.6052894592285
Trinity- A Byzantine Fault-Tolerant Distributed Publish-Subscribe System with Immutable Blockchain-based Persistence.pdf,246.999 KB,517,Pass,1594460773761.288,1594460773767.3225,1594460773964.3232,197.00074195861816,203.0351161956787
Trust access authentication in vehicular network based on blockchain.pdf,1.442 MB,460,Pass,1594460773985.3247,1594460774005.3286,1594460775468.6218,1463.2930755615234,1483.2971096038818
TrustChain- Trust Management in Blockchain and IoT Supported Supply Chains.pdf,639.101 KB,493,Pass,1594460775510.814,1594460775520.8413,1594460775832.806,311.9645118713379,321.9919204711914
Unleashing the Full Potential of Blockchain Technology for Security-Sensitive Business Applications.pdf,128.568 KB,614,Pass,1594460775857.8093,1594460775861.84,1594460776180.236,318.39609146118164,322.42679595947266
Why Blockchain Is Important for Software Developers| and Why Software Engineering Is Important for Blockchain Software (Keynote).pdf,97.194 KB,16,Pass,1594460776236.3787,1594460776241.319,1594460776356.55,115.23079872131348,120.17130851745605
Will Blockchain Technology Become a Reality in Sensor Networks.pdf,273.725 KB,202,Pass,1594460776375.5198,1594460776381.517,1594460776531.5176,150.00033378601074,155.99775314331055
Yugala- Blockchain based Encrypted Cloud Storage for IoT Data.pdf,737.701 KB,445,Pass,1594460776576.517,1594460776587.5154,1594460776767.52,180.00459671020508,191.00284576416016
zk-AuthFeed- How to Feed Authenticated Data into Smart Contract with Zero Knowledge.pdf,489.374 KB,529,Pass,1594460776801.5347,1594460776812.4763,1594460777431.4448,618.9684867858887,629.9102306365967
