PdfFileName,OpenFileTS, StartCheckTS, EndCheckTS, CheckTime(ms), TotalTime(ms), 
A Platform-independent| Generic-purpose| and Blockchain-based Supply Chain Tracking.pdf,1594388623757.4514,1594388623817.292,1594388623858.2363,40.94433784484863,100.7847785949707
A Privacy-Aware PKI System Based on Permissioned Blockchains.pdf,1594388625952.629,1594388626291.6628,1594388626640.6636,349.0006923675537,688.0347728729248
A Privacy-Preserving Voting Protocol on Blockchain.pdf,1594388628783.562,1594388629658.849,1594388629940.8398,281.99076652526855,1157.2778224945068
A Proposal for Account Recovery in Decentralized Applications.pdf,1594388632104.596,1594388632569.4397,1594388632778.4429,209.00321006774902,673.846960067749
A Reputation Management Framework for Knowledge-Based and Probabilistic Blockchains.pdf,1594388669894.2908,1594388670478.5105,1594388670820.5122,342.00191497802734,926.2216091156006
A Response to the United Nations CITES Blockchain Challenge Incremental and Integrative PoA-based Permit Exchange.pdf,1594388690002.1038,1594388690126.7441,1594388690555.7432,428.9991855621338,553.6394119262695
A Review on Benefits of IoT Integrated Blockchain based Supply Chain Management Implementations across Different Sectors with Case Study.pdf,1594388692768.786,1594388695713.0024,1594388695895.0002,181.99777603149414,3126.2142658233643
A Scalable and Extensible Blockchain Architecture.pdf,1594388698020.4548,1594388698497.6387,1594388698654.6404,157.00173377990723,634.1855525970459
A Security Reference Architecture for Blockchains.pdf,1594388700826.5894,1594388700953.3203,1594388701322.291,368.9706325531006,495.70155143737793
A Small Java Application for Learning Blockchain.pdf,1594388703468.5447,1594388703725.3062,1594388703885.3074,160.00103950500488,416.7625904083252
A Study on Hybrid Blockchain-based XGS (XOR Global State) Injection Technology for Efficient Contents Modification and Deletion.pdf,1594388706074.6433,1594388706241.5,1594388706405.472,163.9721393585205,330.8286666870117
A Theoretical Model for Fork Analysis in the Bitcoin Network.pdf,1594388708591.6526,1594388708985.0374,1594388709190.5405,205.5032253265381,598.8879203796387
A Vademecum on Blockchain Technologies- When| Which| and How.pdf,1594388711363.5264,1594388713961.227,1594388719909.347,5948.119878768921,8545.820474624634
A Video Surveillance System Based on Permissioned Blockchains and Edge Computing.pdf,1594388722041.6409,1594388722433.0398,1594388722922.028,488.98816108703613,880.3873062133789
Access Control for Electronic Health Records with Hybrid Blockchain-Edge Architecture.pdf,1594388725059.6497,1594388725801.315,1594388726201.3179,400.00295639038086,1141.6680812835693
Adaptation of Proof-of-Stake-based Blockchains for IoT Data Streams.pdf,1594388728384.5002,1594388728582.6926,1594388728629.6882,46.99563980102539,245.18799781799316
AI Blockchain Platform for Trusting News.pdf,1594388730858.8525,1594388731129.3035,1594388731565.3071,436.0036849975586,706.4545154571533
Air Gapped Wallet Schemes and Private Key Leakage in Permissioned Blockchain Platforms.pdf,1594388733803.624,1594388733912.5557,1594388734006.562,94.00629997253418,202.93807983398438
Airdrops and Privacy A Case Study in Cross-Blockchain Analysis.pdf,1594388736204.8535,1594388736765.0425,1594388736926.0447,161.00215911865234,721.1911678314209
An Access Control Model and Its Application in Blockchain.pdf,1594388739062.9,1594388739331.7974,1594388739491.8186,160.02130508422852,428.91883850097656
An Efficient Miner Strategy for Selecting Cryptocurrency Transactions.pdf,1594388741742.678,1594388742257.1172,1594388742486.1174,229.00009155273438,743.4394359588623
Analysis of Data Management in Blockchain-Based Systems- From Architecture to Governance.pdf,1594388789234.87,1594388796817.679,1594388797192.6807,375.0016689300537,7957.810401916504
Analysis of the Possibilities for Improvement of BlockChain Technology.pdf,1594388825274.4172,1594388825499.0847,1594388825728.0862,229.00152206420898,453.66907119750977
ArtChain- Blockchain-Enabled Platform for Art Marketplace.pdf,1594388827959.044,1594388828316.5322,1594388828547.5083,230.97610473632812,588.4642601013184
Attack Surface Analysis of Permissioned Blockchain Platforms for Smart Cities.pdf,1594388830682.198,1594388830888.1697,1594388831010.1772,122.00736999511719,327.97908782958984
Aurora- a robust and trustless verification and synchronization algorithm for distributed ledgers.pdf,1594388833136.203,1594388833480.6882,1594388833700.6907,220.0024127960205,564.4879341125488
Automatic Information Disclosure with Value Chains Based on Blockchain Technology.pdf,1594388835934.2559,1594388840213.9368,1594388840437.9373,224.0004539489746,4503.681421279907
BeaconBlocks Augmenting Proof-of-Stake with.pdf,1594388842564.7307,1594388842784.1646,1594388843358.1648,574.000358581543,793.4341430664062
Bitcoin Blockchain Transactions Visualization.pdf,1594388845478.1504,1594388846084.4368,1594388846520.4033,435.96673011779785,1042.253017425537
Bitcoin Mining with Transaction Fees A Game on the Block Size.pdf,1594388848663.9229,1594388858862.1946,1594388859569.1917,706.9971561431885,10905.268907546997
Bitcoin Options Pricing Using LSTM-Based Prediction Model and Blockchain Statistics.pdf,1594388861662.6804,1594388863025.7346,1594388863569.7363,544.001579284668,1907.0558547973633
BlendMAS- A Blockchain-Enabled Decentralized Microservices Architecture for Smart Public Safety.pdf,1594388865794.8066,1594388866289.185,1594388866463.1853,174.00026321411133,668.3785915374756
Blockchain Access Privacy- Challenges and Directions.pdf,1594388868609.1038,1594388870471.8108,1594388870757.8062,285.9952449798584,2148.702383041382
Blockchain and the Internet of Things in the Industrial Sector.pdf,1594388873003.83,1594388873208.974,1594388873282.9739,73.99964332580566,279.1435718536377
Blockchain Art and Blockchain Facilitated Art Economy- Two Ways in Which Art and Blockchain Collide.pdf,1594388875502.7783,1594388876083.2703,1594388876197.2686,113.9981746673584,694.4901943206787
Blockchain Based Aadhaar.pdf,1594388878451.8345,1594388878625.29,1594388878825.2925,200.00243186950684,373.4581470489502
Blockchain Dividing Based on Node Community Clustering in Intelligent Manufacturing CPS.pdf,1594388881052.526,1594388881229.9346,1594388881985.9434,756.0088634490967,933.417558670044
Blockchain Enabled Distributed Data Management - A Vision.pdf,1594388884123.9197,1594388884253.7258,1594388884378.7278,125.00190734863281,254.8079490661621
Blockchain Explorer based on RPC-based Monitoring System.pdf,1594388886525.8044,1594388886575.5806,1594388886645.4243,69.84376907348633,119.61984634399414
Blockchain Games A Survey.pdf,1594388888763.867,1594388889877.298,1594388890043.2996,166.001558303833,1279.432773590088
Blockchain Implementation Assessment Framework| Case Study of IoT LPWA Licensing in Indonesia.pdf,1594388977123.6768,1594388977403.2712,1594388977572.236,168.96486282348633,448.5592842102051
Blockchain Implementation for Analysis of Carbon Footprint across Food Supply Chain.pdf,1594388979746.3594,1594388980398.077,1594388981203.083,805.0060272216797,1456.723690032959
Blockchain IoT (BIoT)- A New Direction for Solving Internet of Things Security and Trust Issues.pdf,1594388983295.5256,1594388984001.6892,1594388984114.6902,113.00086975097656,819.164514541626
Blockchain Platform for Internet of Things.pdf,1594388986233.7751,1594388987080.423,1594388987269.4238,189.00060653686523,1035.6485843658447
Blockchain Privacy Protection Scheme Based on Aggregate Signature.pdf,1594388989394.8245,1594388992107.2668,1594388992439.2717,332.0047855377197,3044.447183609009
Blockchain Technologies- The Foreseeable Impact on Society and Industry.pdf,1594388994671.4585,1594388997430.9846,1594388998220.9043,789.9196147918701,3549.445867538452
Blockchain Technology Applied in Health The Study of Blockchain Application in the Health System (II).pdf,1594389000310.2615,1594389000519.5215,1594389000640.5237,121.002197265625,330.2621841430664
Blockchain Technology for e-Marketplace.pdf,1594389002841.7485,1594389002925.9038,1594389002995.081,69.17715072631836,153.33247184753418
Blockchain Technology Practical P2P Computing (Tutorial).pdf,1594389023340.699,1594389023376.665,1594389023446.6733,70.0082778930664,105.97443580627441
Blockchain-Based Charging Coordination Mechanism for Smart Grid Energy Storage Units.pdf,1594389025638.6282,1594389026019.7239,1594389026272.7678,253.04388999938965,634.1395378112793
Blockchain-based e-Vote-as-a-Service.pdf,1594389028387.7014,1594389028486.5132,1594389028625.5137,139.00041580200195,237.81204223632812
Blockchain-Based Intelligent Network Management for 5G and Beyond.pdf,1594389030713.7864,1594389030812.453,1594389031028.4514,215.99864959716797,314.6650791168213
Blockchain-Based Management of Video Surveillance Systems.pdf,1594389033235.015,1594389033342.739,1594389033423.712,80.97290992736816,188.69709968566895
Blockchain-Based Privacy-Preserving.pdf,1594389035560.6335,1594389035642.4724,1594389035813.472,170.99952697753906,252.8383731842041
Blockchain-Based Real Estate Market- One Method for Applying Blockchain Technology in Commercial Real Estate Market.pdf,1594389046724.0579,1594389047098.0989,1594389047543.0654,444.96631622314453,819.007396697998
Blockchain-based secure distributed control for software defined optical networking.pdf,1594389049731.64,1594389050429.6,1594389051188.602,759.0019702911377,1456.9621086120605
Blockchain-inspired Framework for Runtime Verification of IoT Ecosystem Task Fulfillment.pdf,1594389053304.7388,1594389053624.9995,1594389053987.9724,362.9729747772217,683.2337379455566
Blockchain’s Future Role in Cybersecurity.Analysis of Defensive and Offensive Potential Leveraging Blockchain-Based Platforms.pdf,1594389056182.9353,1594389056414.538,1594389056707.512,292.97375679016113,524.5766639709473
BlockIPFS - Blockchain-Enabled Interplanetary File System for Forensic and Trusted Data Traceability.pdf,1594389077384.3503,1594389077951.4875,1594389078230.4814,278.9938449859619,846.1310863494873
BlockSIM- A practical simulation tool for optimal network design| stability and planning.pdf,1594389080335.8074,1594389080444.0845,1594389080615.6846,171.6001033782959,279.8771858215332
BlockSim- Blockchain Simulator.pdf,1594389082813.306,1594389083273.5623,1594389083454.5269,180.96470832824707,641.2210464477539
BlockV- A Blockchain Enabled Peer-Peer Ride Sharing Service.pdf,1594389085715.8936,1594389090871.03,1594389091240.0303,369.0001964569092,5524.136781692505
BlockZoom- Large-Scale Blockchain Testbed.pdf,1594389093351.7744,1594389093409.2405,1594389093496.2397,86.99917793273926,144.46520805358887
BoR- Toward High-Performance Permissioned Blockchain in RDMA-Enabled Network.pdf,1594389095642.434,1594389097417.4424,1594389102564.5093,5147.067070007324,6922.075271606445
Cascading Machine Learning to Attack Bitcoin Anonymity.pdf,1594389132319.4224,1594389132526.6492,1594389133236.6494,710.0002765655518,917.227029800415
ChainSplitter- Towards Blockchain-Based Industrial IoT Architecture for Supporting Hierarchical Storage.pdf,1594389148284.0095,1594389148615.2495,1594389148861.2505,246.0007667541504,577.2409439086914
Contract-based Approach for Security Deposit in Blockchain Networks with Shards.pdf,1594389151009.4946,1594389151217.6746,1594389151542.6714,324.9969482421875,533.1768989562988
Converging Blockchain and Machine Learning for Healthcare.pdf,1594389153797.2083,1594389153851.886,1594389153971.8562,119.97008323669434,174.64780807495117
Cybersecurity in the Blockchain Era.pdf,1594389156093.5251,1594389157180.4536,1594389157688.8035,508.3498954772949,1595.278263092041
DaiMoN A Decentralized Artificial Intelligence Model Network.pdf,1594389159892.475,1594389160132.5027,1594389164740.5825,4608.079671859741,4848.10733795166
Data Mining-based Ethereum Fraud Detection.pdf,1594389166877.0122,1594389167085.7769,1594389167303.7842,218.00732612609863,426.771879196167
Decentralized and Collaborative AI on Blockchain.pdf,1594389169421.3545,1594389169585.2817,1594389169885.2468,299.96490478515625,463.89222145080566
Demo Abstract An Interoperable Avatar Framework.pdf,1594389181387.2463,1594389181810.3306,1594389181875.3542,65.02366065979004,488.10791969299316
Demo Blockchain for the Simplification and Automation of KYC Result Sharing.pdf,1594389183994.2854,1594389184036.9285,1594389184103.9194,66.99109077453613,109.6341609954834
Design of Anomaly Detection and Visualization Tool for IoT Blockchain.pdf,1594389186301.8843,1594389186451.9458,1594389186588.9353,136.98959350585938,287.0512008666992
Detection of Blockchain Transactions Used in Blockchain Mixer of Coin Join Type.pdf,1594389188823.9182,1594389189420.2302,1594389189559.2322,139.00208473205566,735.314130783081
Detection of Tampered Images Using Blockchain Technology.pdf,1594389191821.661,1594389191876.9395,1594389191996.9404,120.00083923339844,175.2793788909912
Deterministic Sub-Wallet for Cryptocurrencies.pdf,1594389194119.2258,1594389199531.5898,1594389199880.5898,348.9999771118164,5761.363983154297
Develop Leave Application using Blockchain Smart Contract.pdf,1594389247736.767,1594389247884.1897,1594389247961.9148,77.72517204284668,225.14772415161133
Deviant A Mutation Testing Tool for Solidity Smart Contracts.pdf,1594389250068.741,1594389250457.2422,1594389250652.244,195.00160217285156,583.5027694702148
Distributed Authority Management Method Based on Blockchains.pdf,1594389252893.2979,1594389253022.758,1594389253210.7576,187.99948692321777,317.4595832824707
Economic Analysis of Blockchain Technology on Digital Platform Market.pdf,1594389255443.536,1594389255978.6287,1594389257845.6323,1867.0036792755127,2402.0965099334717
Edge Computing and Caching based Blockchain IoT Network.pdf,1594389260022.9531,1594389261251.413,1594389261341.1423,89.72930908203125,1318.1893825531006
EduCoin a Secure and Efficient Payment Solution for MOOC Environment.pdf,1594389263522.469,1594389263688.3809,1594389264012.379,323.99797439575195,489.9098873138428
Effective Scheme against 51% Attack on Proof-of-Work Blockchain with History Weighted Information.pdf,1594389266144.4465,1594389266218.4524,1594389266394.906,176.4535903930664,250.4594326019287
Endorsement in Hyperledger Fabric.pdf,1594389268500.0515,1594389268669.5034,1594389268893.4556,223.952054977417,393.4040069580078
Energy Comparison of Blockchain Platforms for Internet of Things.pdf,1594389271011.2366,1594389271092.056,1594389271243.0845,151.02863311767578,231.84776306152344
Enhancing Blockchain Traceability with DAG-Based Tokens.pdf,1594389273461.9148,1594389273855.0571,1594389274314.0432,458.9860439300537,852.1285057067871
Ensuring Genuineness for Selectively Disclosed Confidential Data Using Distributed Ledgers Applications to Rail Wayside Monitoring.pdf,1594389276489.1436,1594389276858.945,1594389277152.9373,293.9920425415039,663.7935638427734
EUREKA - A Minimal Operational Prototype of a Blockchain-based Rating and Publishing System.pdf,1594389279398.3782,1594389279476.8826,1594389279621.8904,145.00784873962402,223.5121726989746
Evaluating the Impact of Network Latency on the Safety of Blockchain Transactions.pdf,1594389281751.0725,1594389282176.603,1594389284645.8438,2469.240665435791,2894.7713375091553
E^2 C-Chain- A Two-Stage Incentive Education Employment and Skill Certification Blockchain.pdf,1594389286897.4785,1594389287588.1616,1594389290020.3188,2432.157039642334,3122.840166091919
FastChain- Scaling Blockchain System with Informed Neighbor Selection.pdf,1594389350016.1616,1594389350463.5554,1594389350769.5283,305.9730529785156,753.3667087554932
Fork Rate-based Analysis of the Longest Chain Growth Time Interval of a PoW Blockchain.pdf,1594389353005.5586,1594389353394.6406,1594389353648.6404,253.9997100830078,643.0819034576416
Formal Verification of Smart Contracts using Interface Automata.pdf,1594389355766.328,1594389355935.161,1594389356122.1892,187.0284080505371,355.8614253997803
From Oracles to Trustworthy Data On-chaining Systems.pdf,1594389358261.5774,1594389358708.6123,1594389358906.0894,197.4771022796631,644.5119380950928
Graph-Based Computing Resource Allocation for Mobile Blockchain.pdf,1594389361078.9082,1594389361159.3665,1594389361279.3337,119.96746063232422,200.4256248474121
Groupchain Towards a Scalable Public Blockchain in Fog Computing of IoT Services Computing.pdf,1594389363556.5854,1594389365747.79,1594389366120.789,372.9989528656006,2564.2035007476807
HaBiTs Blockchain-based Telesurgery Framework for Healthcare 4.0.pdf,1594389368252.95,1594389368825.4468,1594389368987.4502,162.0032787322998,734.5001697540283
How Much Blockchain Do You Need Towards a Concept for Building Hybrid DApp Architectures.pdf,1594389371110.5706,1594389371459.9995,1594389371615.9646,155.96508979797363,505.39398193359375
Hybrid Blockchain Design for Privacy Preserving Crowdsourcing Platform.pdf,1594389382789.9424,1594389382948.0603,1594389383251.5364,303.47609519958496,461.5941047668457
IBFT Liveness Analysis.pdf,1594389385529.6418,1594389385619.6812,1594389385881.6846,262.00342178344727,352.04267501831055
Initial Public Offering (IPO) on Permissioned Blockchain Using Secure Multiparty Computation.pdf,1594389388085.3186,1594389388673.654,1594389388908.6545,235.0003719329834,823.3358860015869
Integration of Blockchain and IoT in Satellite Monitoring Process.pdf,1594389391109.7327,1594389394224.5942,1594389394598.5974,374.00341033935547,3488.8648986816406
Integration of Blockchains with Management Information Systems.pdf,1594389396710.7156,1594389398726.9563,1594389398890.9578,164.00146484375,2180.2423000335693
Integration of Fog Computing and Blockchain Technology Using the Plasma Framework.pdf,1594389401082.098,1594389401163.2158,1594389401528.2168,365.00096321105957,446.1188316345215
Internet of Things based Blockchain Key Management.pdf,1594389403662.2202,1594389404958.7002,1594389405167.7014,209.0013027191162,1505.481243133545
Lockless Transaction Isolation in Hyperledger Fabric.pdf,1594389407384.4421,1594389407572.8484,1594389407770.8535,198.00519943237305,386.4114284515381
Medusa Blockchain Powered Log Storage System.pdf,1594389410032.1125,1594389410283.4084,1594389410595.4097,312.00122833251953,563.2970333099365
Micro-Accreditation for Matching Employer e-Hire Needs.pdf,1594389412693.2263,1594389413123.2046,1594389413372.206,249.00150299072266,678.9796352386475
Modeling of Blockchain Based Systems Using Queuing Theory Simulation.pdf,1594389415606.4612,1594389419148.5452,1594389419495.9578,347.4125862121582,3889.4965648651123
NEO Smart Contract for Drought-Based Insurance.pdf,1594389421662.9133,1594389421774.8047,1594389421967.8071,193.00246238708496,304.89373207092285
New Mathematical Model to Analyze Security of Sharding-Based Blockchain Protocols.pdf,1594389424143.574,1594389428512.5679,1594389428818.3647,305.7971000671387,4674.790859222412
Next Generation Blockchain Network (NGBN).pdf,1594389473879.362,1594389474253.094,1594389474414.0977,161.00358963012695,534.7354412078857
NutBaaS- A Blockchain-as-a-Service Platform.pdf,1594389504839.7153,1594389509530.883,1594389510307.4453,776.5622138977051,5467.7300453186035
oDAG- An Efficient and Compacted DAG-Based Blockchain Protocol.pdf,1594389512452.0032,1594389513854.7449,1594389514088.747,234.00211334228516,1636.7437839508057
On Comparing Software Quality Metrics of Traditional vs Blockchain-Oriented Software An Empirical Study.pdf,1594389516248.0159,1594389516880.3052,1594389517032.1836,151.87835693359375,784.1677665710449
On forks and fork characteristics in a Bitcoin-like.pdf,1594389519226.9485,1594389519507.5896,1594389520121.5898,614.0003204345703,894.6413993835449
On Sharding Permissioned Blockchains.pdf,1594389522248.3884,1594389522447.7551,1594389522586.7563,139.00136947631836,338.3679389953613
OpBench- A CPU Performance Benchmark for Ethereum Smart Contract Operation Code.pdf,1594389524780.828,1594389524929.3005,1594389525793.6387,864.3381595611572,1012.8107070922852
Optimizing RocksDB for Better Read Throughput in Blockchain Systems.pdf,1594389527953.7917,1594389529276.0566,1594389529412.6277,136.57116889953613,1458.8358402252197
Ownership Preserving AI Market Places Using Blockchain.pdf,1594389531663.4727,1594389538230.8452,1594389538513.3472,282.5019359588623,6849.874496459961
Performance Analysis of a Hyperledger Fabric Blockchain Framework- Throughput| Latency and Scalability.pdf,1594389540724.879,1594389541436.1348,1594389541577.137,141.00217819213867,852.2579669952393
Performance Analysis of the Libra Blockchain- An Experimental Study.pdf,1594389543795.9312,1594389544034.2065,1594389544930.1648,895.9581851959229,1134.2337131500244
Privacy-Preserving and Efficient Multi-Keyword Search over Encrypted Data on Blockchain.pdf,1594389547173.9653,1594389547280.481,1594389547881.8545,601.3736724853516,707.8890800476074
Privacy-Protected Blockchain System.pdf,1594389550097.3086,1594389550248.965,1594389550931.8604,682.8954219818115,834.5518112182617
Probabilistic Blockchains A Blockchain Paradigm for Collaborative Decision-Making.pdf,1594389591819.436,1594389595561.655,1594389596241.6538,679.9988746643066,4422.217845916748
Process-Based Composition of Permissioned and Permissionless Blockchain Smart Contracts.pdf,1594389598417.0247,1594389598710.9976,1594389599348.3445,637.3469829559326,931.3199520111084
Proof-of-Property - A Lightweight and Scalable Blockchain Protocol.pdf,1594389601544.6816,1594389601744.2537,1594389602443.2253,698.9717483520508,898.5438346862793
Properties of the Tangle for uniform random and random walk tip selection.pdf,1594389604632.4993,1594389605318.8098,1594389611712.8384,6394.028663635254,7080.339193344116
Proteus- A Scalable BFT Consensus Protocol for Blockchains.pdf,1594389613870.6262,1594389614305.4937,1594389614527.499,222.00536727905273,656.8727493286133
Prototype of Blockchain in Dental care service application based on Hyperledger Composer in Hyperledger Fabric framework.pdf,1594389616647.377,1594389617160.5571,1594389617363.9482,203.39131355285645,716.5713310241699
Proximity Neighbor Selection in Blockchain Networks.pdf,1594389619456.2258,1594389620330.9,1594389620774.9058,444.00572776794434,1318.6798095703125
Puncturable Signatures and Applications in Proof-of-Stake Blockchain Protocols.pdf,1594389622895.2903,1594389626081.5007,1594389626636.5015,555.0007820129395,3741.211175918579
Punishment not Reward- Disincentivising Blockchain Application Misbehaviour.pdf,1594389628856.207,1594389629211.5872,1594389629324.2437,112.6563549041748,468.036413192749
Remote Configuration of Integrated Circuit Features and Firmware Management via Smart Contract.pdf,1594389649439.7373,1594389649903.5496,1594389650099.5515,196.00176811218262,659.8141193389893
Reputation-based Byzantine Fault-Tolerance for Consortium Blockchain.pdf,1594389652335.9866,1594389652601.8948,1594389652970.6294,368.73459815979004,634.6428394317627
Research on Government Information Sharing Model Using Blockchain Technology.pdf,1594389655091.8506,1594389655273.6978,1594389655393.6753,119.97747421264648,301.82480812072754
Research on Modify Protection of Metrology Electronic Certificate Based on Blockchain Technology.pdf,1594389657537.0813,1594389657900.7725,1594389658270.7346,369.9619770050049,733.6533069610596
Review of Blockchain Technology Vulnerabilities and Blockchain-System Attacks.pdf,1594389667670.2795,1594389667785.5256,1594389668069.894,284.36851501464844,399.6145725250244
RobustPay- Robust Payment Routing Protocol in Blockchain-based Payment Channel Networks.pdf,1594389670234.8342,1594389670330.1003,1594389670550.0645,219.96426582336426,315.2303695678711
RSP Consensus Algorithm for Blockchain.pdf,1594389672678.5632,1594389672900.9888,1594389673022.9895,122.00069427490234,344.42639350891113
Scalable Blockchain-based Architecture for Massive IoT Reconfiguration .pdf,1594389675144.5938,1594389675603.4644,1594389675807.4675,204.00309562683105,662.8737449645996
Scalable distributed random number generation based on homomorphic encryption.pdf,1594389677952.5708,1594389678114.9424,1594389678393.359,278.41663360595703,440.78803062438965
Scalable Privacy-Preserving Query Processing over Ethereum Blockchain.pdf,1594389680599.634,1594389680731.2097,1594389681068.6248,337.4149799346924,468.9908027648926
Scaling Blockchains- A Comprehensive Survey.pdf,1594389683253.3352,1594389683919.387,1594389684803.7944,884.4075202941895,1550.4591464996338
Section-Blockchain- A Storage Reduced Blockchain Protocol| the Foundation of an Autotrophic Decentralized Storage Architecture.pdf,1594389686958.41,1594389688595.0872,1594389692524.5608,3929.473638534546,5566.150665283203
Security Management and Visualization in a Blockchain-based Collaborative Defense.pdf,1594389694643.3074,1594389694737.6238,1594389695089.6265,352.0028591156006,446.3191032409668
Segment Blockchain A Size Reduced Storage.pdf,1594389697287.9,1594389704016.708,1594389704259.811,243.10302734375,6971.9109535217285
Simulating a Blockchain Network with SimBlock.pdf,1594389749337.7454,1594389749413.8599,1594389749700.3562,286.4964008331299,362.6108169555664
Smart Blockchain Badges for Data Science Education.pdf,1594389767365.2104,1594389767890.6492,1594389768085.6511,195.00207901000977,720.4406261444092
Smart Contract Defense through Bytecode Rewriting.pdf,1594389770329.7952,1594389770424.636,1594389770644.6455,220.00956535339355,314.8503303527832
Smart Contract-based Secured Business-to-Consumer Supply Chain Systems.pdf,1594389772863.362,1594389773177.711,1594389773477.7048,299.99375343322754,614.3426895141602
SSP- Self-Sovereign Privacy for Internet of Things using Blockchain and MPC.pdf,1594389775618.9568,1594389775853.567,1594389776551.4165,697.8495121002197,932.4595928192139
Tackling Data Inefficiency- Compressing the Bitcoin Blockchain.pdf,1594389778705.5696,1594389778882.9595,1594389780658.2139,1775.254487991333,1952.6443481445312
Teaching Blockchain for Business.pdf,1594389782845.674,1594389782988.1968,1594389783178.141,189.94426727294922,332.46707916259766
TendrilStaller Block Delay Attack in Bitcoin.pdf,1594389785418.1038,1594389794741.9631,1594389795269.9934,528.0301570892334,9851.889610290527
The Design of a Mobile Number Portability System on a Permissioned Private Blockchain Platform.pdf,1594389827511.895,1594389827784.1633,1594389827992.3638,208.20045471191406,480.46875
Token-based Sharing Control for IPFS.pdf,1594389830148.6812,1594389830622.8784,1594389831354.2815,731.403112411499,1205.6002616882324
Toward a Decentralized Marketplace for Self-Maintaining Machines.pdf,1594389833464.1401,1594389834281.5479,1594389834601.5515,320.0037479400635,1137.41135597229
